timestamp_ns,price,bid,ask,size,symbol
1700000004103448521,441.9520,441.9299,441.9741,213,SPY
1700000004103654838,442.1629,442.1408,442.1850,465,SPY
1700000004105173059,442.1470,442.1249,442.1691,276,SPY
1700000004106839192,442.1555,442.1334,442.1776,67,SPY
1700000004107501492,442.1878,442.1657,442.2099,271,SPY
1700000004109147857,442.1603,442.1382,442.1824,378,SPY
1700000004110211143,442.1683,442.1462,442.1904,380,SPY
1700000004110471244,442.3020,442.2799,442.3241,271,SPY
1700000004112005292,442.2177,442.1956,442.2398,126,SPY
1700000004113610333,442.3344,442.3123,442.3565,75,SPY
1700000004114914102,442.3397,442.3176,442.3618,134,SPY
1700000004116255004,442.3670,442.3449,442.3892,160,SPY
1700000004117227756,442.4615,442.4393,442.4836,353,SPY
1700000004117803094,442.3314,442.3093,442.3535,313,SPY
1700000004119547952,442.3403,442.3182,442.3624,107,SPY
1700000004121348486,442.2733,442.2512,442.2954,451,SPY
1700000004121845404,442.2112,442.1890,442.2333,138,SPY
1700000004122399445,442.1983,442.1762,442.2204,446,SPY
1700000004123384050,442.2168,442.1947,442.2389,261,SPY
1700000004125098596,442.3317,442.3095,442.3538,447,SPY
1700000004126766916,442.2266,442.2045,442.2487,187,SPY
1700000004127276829,442.1873,442.1652,442.2094,335,SPY
1700000004128673581,442.1073,442.0852,442.1294,367,SPY
1700000004129115565,442.0385,442.0164,442.0606,463,SPY
1700000004129690807,442.1563,442.1342,442.1784,378,SPY
1700000004131560924,442.1142,442.0921,442.1363,307,SPY
1700000004132856339,442.1855,442.1634,442.2076,376,SPY
1700000004133413589,441.9754,441.9533,441.9975,36,SPY
1700000004134329510,442.0389,442.0168,442.0610,289,SPY
1700000004136134719,442.0612,442.0391,442.0833,54,SPY
1700000004136485894,442.0957,442.0736,442.1178,176,SPY
1700000004136986271,441.9962,441.9741,442.0183,320,SPY
1700000004137308053,442.0324,442.0103,442.0545,436,SPY
1700000004138949043,441.8435,441.8215,441.8656,298,SPY
1700000004139981539,441.8376,441.8156,441.8597,188,SPY
1700000004140514474,441.9689,441.9468,441.9910,394,SPY
1700000004142497449,441.9219,441.8998,441.9440,478,SPY
1700000004142598294,441.8500,441.8279,441.8721,130,SPY
1700000004143974174,441.7513,441.7292,441.7734,404,SPY
1700000004145366172,441.8210,441.7989,441.8431,104,SPY
1700000004146874029,441.7861,441.7640,441.8082,165,SPY
1700000004147290855,441.8259,441.8038,441.8479,480,SPY
1700000004148825222,441.9806,441.9585,442.0027,344,SPY
1700000004150778135,441.8983,441.8762,441.9204,387,SPY
1700000004152044844,441.8359,441.8138,441.8580,66,SPY
1700000004152783057,441.7891,441.7670,441.8112,402,SPY
1700000004153640019,441.6753,441.6532,441.6973,399,SPY
1700000004154622639,441.6438,441.6217,441.6658,31,SPY
1700000004156611691,441.6234,441.6013,441.6455,481,SPY
1700000004157891087,441.6935,441.6714,441.7156,42,SPY
1700000004159494988,441.5997,441.5776,441.6218,128,SPY
1700000004160481518,441.6845,441.6624,441.7065,466,SPY
1700000004162219763,441.6212,441.5991,441.6433,31,SPY
1700000004163683949,441.7389,441.7168,441.7610,59,SPY
1700000004163862962,441.7767,441.7546,441.7987,102,SPY
1700000004164078506,441.9130,441.8909,441.9351,403,SPY
1700000004164788598,441.8502,441.8281,441.8723,233,SPY
1700000004165021725,441.9952,441.9731,442.0173,139,SPY
1700000004165189792,441.9717,441.9496,441.9938,391,SPY
1700000004166136786,441.9040,441.8819,441.9261,390,SPY
1700000004166785034,441.9073,441.8852,441.9294,49,SPY
1700000004167246721,441.9495,441.9274,441.9716,91,SPY
1700000004167866068,442.0198,441.9977,442.0419,155,SPY
1700000004168251934,442.0723,442.0502,442.0944,116,SPY
1700000004169091418,442.0574,442.0353,442.0795,242,SPY
1700000004170463600,442.1004,442.0783,442.1225,423,SPY
1700000004171607122,442.0128,441.9907,442.0349,319,SPY
1700000004172841747,441.7710,441.7490,441.7931,359,SPY
1700000004174635863,441.7460,441.7239,441.7680,481,SPY
1700000004175046739,441.9143,441.8922,441.9364,89,SPY
1700000004175860213,441.9031,441.8810,441.9252,78,SPY
1700000004176297034,441.8946,441.8725,441.9167,239,SPY
1700000004178249120,441.8631,441.8410,441.8851,18,SPY
1700000004179288948,441.8867,441.8646,441.9088,474,SPY
1700000004180034972,441.9632,441.9411,441.9853,451,SPY
1700000004181228479,441.9155,441.8934,441.9376,244,SPY
1700000004181772695,441.8848,441.8627,441.9069,155,SPY
1700000004182412610,441.9704,441.9483,441.9925,353,SPY
1700000004184302106,441.9727,441.9506,441.9948,436,SPY
1700000004186237899,441.8449,441.8228,441.8670,10,SPY
1700000004188237315,441.8178,441.7957,441.8399,90,SPY
1700000004188420132,441.8840,441.8619,441.9061,98,SPY
1700000004189916142,441.8753,441.8532,441.8974,500,SPY
1700000004190313309,441.8732,441.8511,441.8953,268,SPY
1700000004190415316,441.7323,441.7102,441.7544,255,SPY
1700000004190717616,441.6993,441.6772,441.7214,43,SPY
1700000004191911832,441.7281,441.7060,441.7502,262,SPY
1700000004192343871,441.7825,441.7605,441.8046,1,SPY
1700000004194019037,441.8077,441.7856,441.8298,25,SPY
1700000004194652208,441.7515,441.7294,441.7736,53,SPY
1700000004195000872,441.7476,441.7255,441.7697,153,SPY
1700000004196563027,441.7421,441.7200,441.7642,332,SPY
1700000004198442196,441.6390,441.6170,441.6611,190,SPY
1700000004200124275,441.5196,441.4975,441.5417,22,SPY
1700000004201146475,441.5123,441.4903,441.5344,186,SPY
1700000004201917773,441.5271,441.5050,441.5491,287,SPY
1700000004202424840,441.6070,441.5849,441.6291,411,SPY
1700000004203061534,441.5819,441.5598,441.6040,384,SPY
1700000004203723696,441.6215,441.5995,441.6436,36,SPY
1700000004205702724,441.6878,441.6657,441.7099,161,SPY
1700000004206172226,441.6691,441.6470,441.6912,226,SPY
1700000004206875043,441.6578,441.6357,441.6799,61,SPY
1700000004207509951,441.7030,441.6809,441.7251,301,SPY
1700000004207873725,441.6820,441.6599,441.7041,26,SPY
1700000004209784686,441.6225,441.6004,441.6446,42,SPY
1700000004211121067,441.6626,441.6405,441.6847,452,SPY
1700000004211485800,441.6932,441.6711,441.7152,162,SPY
1700000004212326242,441.8050,441.7829,441.8271,17,SPY
1700000004213304510,441.6356,441.6135,441.6577,200,SPY
1700000004215291500,441.6048,441.5827,441.6269,51,SPY
1700000004216704034,441.6849,441.6628,441.7070,81,SPY
1700000004218491619,441.6563,441.6342,441.6783,450,SPY
1700000004219633046,441.5787,441.5566,441.6008,282,SPY
1700000004220644548,441.6399,441.6178,441.6620,278,SPY
1700000004222537772,441.7859,441.7638,441.8080,211,SPY
1700000004223276975,442.0429,442.0208,442.0650,349,SPY
1700000004224834023,441.9408,441.9187,441.9629,27,SPY
1700000004226792629,441.7209,441.6989,441.7430,223,SPY
1700000004228544012,441.8560,441.8339,441.8781,250,SPY
1700000004230008560,441.7096,441.6876,441.7317,291,SPY
1700000004231921354,441.5642,441.5421,441.5863,130,SPY
1700000004232835990,441.6787,441.6567,441.7008,79,SPY
1700000004233980015,441.7066,441.6845,441.7287,27,SPY
1700000004234878159,441.8293,441.8072,441.8514,200,SPY
1700000004235621831,441.6026,441.5805,441.6246,4,SPY
1700000004236284254,441.4341,441.4120,441.4562,423,SPY
1700000004238193714,441.3797,441.3576,441.4018,311,SPY
1700000004238812676,441.2748,441.2527,441.2968,409,SPY
1700000004240731647,441.1935,441.1714,441.2155,268,SPY
1700000004242271539,441.1658,441.1438,441.1879,415,SPY
1700000004242906078,441.2333,441.2112,441.2553,445,SPY
1700000004243768970,441.1576,441.1356,441.1797,132,SPY
1700000004244880187,441.3546,441.3326,441.3767,117,SPY
1700000004245390604,441.3678,441.3457,441.3898,362,SPY
1700000004246413520,441.4525,441.4304,441.4746,361,SPY
1700000004247930832,441.2998,441.2778,441.3219,117,SPY
1700000004248407103,441.1817,441.1597,441.2038,487,SPY
1700000004249616806,441.2126,441.1905,441.2346,390,SPY
1700000004250646520,441.1630,441.1410,441.1851,163,SPY
1700000004252560109,441.1834,441.1613,441.2055,245,SPY
1700000004253679082,441.1536,441.1315,441.1756,326,SPY
1700000004255166737,441.0805,441.0585,441.1026,4,SPY
1700000004255767271,441.0235,441.0014,441.0455,228,SPY
1700000004257540586,440.9416,440.9196,440.9637,214,SPY
1700000004258331421,440.8211,440.7991,440.8431,129,SPY
1700000004259060626,440.8188,440.7968,440.8409,468,SPY
1700000004261026756,440.8942,440.8721,440.9162,477,SPY
1700000004262184546,440.7378,440.7157,440.7598,394,SPY
1700000004264180275,440.5741,440.5521,440.5961,13,SPY
1700000004264498499,440.6893,440.6672,440.7113,43,SPY
1700000004264701679,440.7522,440.7301,440.7742,177,SPY
1700000004264925092,440.8263,440.8043,440.8484,478,SPY
1700000004266117977,440.7903,440.7682,440.8123,280,SPY
1700000004267419096,440.8200,440.7980,440.8421,450,SPY
1700000004268896725,440.8288,440.8067,440.8508,411,SPY
1700000004270390736,440.7166,440.6945,440.7386,224,SPY
1700000004270670609,440.7383,440.7162,440.7603,375,SPY
1700000004271505123,440.6244,440.6024,440.6464,384,SPY
1700000004272650592,440.7458,440.7237,440.7678,234,SPY
1700000004273149764,440.6838,440.6618,440.7058,39,SPY
1700000004273836627,440.6495,440.6275,440.6716,366,SPY
1700000004275504686,440.7043,440.6823,440.7264,224,SPY
1700000004277132957,440.6577,440.6357,440.6797,15,SPY
1700000004277264810,440.3961,440.3741,440.4181,376,SPY
1700000004279061676,440.4565,440.4345,440.4785,416,SPY
1700000004279928749,440.4179,440.3959,440.4400,127,SPY
1700000004280682703,440.3754,440.3533,440.3974,463,SPY
1700000004282130777,440.4241,440.4020,440.4461,417,SPY
1700000004282670400,440.4428,440.4208,440.4648,190,SPY
1700000004283619152,440.4472,440.4252,440.4692,490,SPY
1700000004283749297,440.3051,440.2831,440.3271,174,SPY
1700000004284861544,440.4495,440.4275,440.4715,80,SPY
1700000004286632452,440.5996,440.5776,440.6216,155,SPY
1700000004287195641,440.5710,440.5490,440.5931,68,SPY
1700000004287794229,440.5756,440.5535,440.5976,95,SPY
1700000004288317494,440.5410,440.5190,440.5630,169,SPY
1700000004289224964,440.4728,440.4507,440.4948,113,SPY
1700000004290017964,440.4712,440.4491,440.4932,135,SPY
1700000004290578729,440.5320,440.5099,440.5540,337,SPY
1700000004291745223,440.4360,440.4140,440.4581,444,SPY
1700000004293309413,440.4451,440.4231,440.4671,263,SPY
1700000004294267894,440.5498,440.5278,440.5718,179,SPY
1700000004295326287,440.6127,440.5907,440.6348,195,SPY
1700000004296575286,440.6817,440.6597,440.7037,177,SPY
1700000004297579273,440.7919,440.7699,440.8140,258,SPY
1700000004299416717,440.8930,440.8710,440.9150,13,SPY
1700000004299818112,440.9062,440.8842,440.9283,400,SPY
1700000004301068046,440.8974,440.8754,440.9195,195,SPY
1700000004302674099,440.8839,440.8619,440.9060,142,SPY
1700000004304604391,440.7198,440.6978,440.7418,192,SPY
1700000004305285779,440.7412,440.7192,440.7632,482,SPY
1700000004305567131,440.7831,440.7611,440.8052,195,SPY
1700000004306084130,440.8097,440.7876,440.8317,45,SPY
1700000004307351493,440.8763,440.8543,440.8984,83,SPY
1700000004307961268,440.9256,440.9036,440.9477,395,SPY
1700000004308903828,440.9883,440.9663,441.0104,94,SPY
1700000004309036260,441.0702,441.0482,441.0923,213,SPY
1700000004309951059,441.1964,441.1743,441.2184,178,SPY
1700000004311750504,441.1630,441.1409,441.1850,496,SPY
1700000004312722459,441.2222,441.2001,441.2443,33,SPY
1700000004313419767,441.2324,441.2103,441.2545,68,SPY
1700000004315020949,441.1058,441.0837,441.1278,100,SPY
1700000004316942895,441.1064,441.0843,441.1284,10,SPY
1700000004317331757,441.0254,441.0033,441.0474,121,SPY
1700000004317696558,440.9914,440.9694,441.0135,239,SPY
1700000004319197984,441.0083,440.9863,441.0304,295,SPY
1700000004319696284,440.9294,440.9073,440.9514,53,SPY
1700000004320161429,440.9846,440.9625,441.0066,61,SPY
1700000004320660670,440.9500,440.9280,440.9721,1,SPY
1700000004320792535,441.0098,440.9877,441.0318,58,SPY
1700000004322220216,441.0378,441.0157,441.0598,287,SPY
1700000004323011528,441.0354,441.0133,441.0574,49,SPY
1700000004324027346,441.0758,441.0538,441.0979,326,SPY
1700000004324997696,441.1307,441.1086,441.1527,257,SPY
1700000004326528757,441.2442,441.2221,441.2662,484,SPY
1700000004327466719,441.3631,441.3410,441.3851,215,SPY
1700000004327757529,441.2389,441.2168,441.2609,384,SPY
1700000004328931674,441.0886,441.0666,441.1107,90,SPY
1700000004330517289,440.9527,440.9307,440.9748,489,SPY
1700000004331430826,440.9784,440.9563,441.0004,321,SPY
1700000004332374757,440.9328,440.9108,440.9548,265,SPY
1700000004332807134,440.9828,440.9608,441.0049,99,SPY
1700000004333013250,441.1170,441.0949,441.1390,80,SPY
1700000004334393059,441.0401,441.0181,441.0622,219,SPY
1700000004335803575,440.9331,440.9110,440.9551,82,SPY
1700000004336696651,440.9442,440.9221,440.9662,460,SPY
1700000004337473198,441.0179,440.9959,441.0400,160,SPY
1700000004338451525,440.9970,440.9750,441.0191,271,SPY
1700000004340041887,441.0066,440.9845,441.0286,367,SPY
1700000004340541731,440.9666,440.9446,440.9887,345,SPY
1700000004341765530,441.0418,441.0197,441.0638,3,SPY
1700000004343567874,441.2720,441.2500,441.2941,198,SPY
1700000004344320503,441.3600,441.3379,441.3820,112,SPY
1700000004345928813,441.5777,441.5557,441.5998,158,SPY
1700000004346807597,441.4855,441.4634,441.5076,449,SPY
1700000004348352687,441.5213,441.4992,441.5433,481,SPY
1700000004350336182,441.4500,441.4279,441.4721,269,SPY
1700000004350490370,441.3319,441.3098,441.3540,387,SPY
1700000004351323473,441.4031,441.3810,441.4251,110,SPY
1700000004353224798,441.4751,441.4530,441.4972,415,SPY
1700000004354421814,441.4933,441.4712,441.5154,334,SPY
1700000004356416721,441.4732,441.4511,441.4953,168,SPY
1700000004357647067,441.5779,441.5558,441.6000,322,SPY
1700000004358053716,441.6066,441.5845,441.6287,340,SPY
1700000004359225943,441.5499,441.5278,441.5719,420,SPY
1700000004359366251,441.4595,441.4374,441.4815,189,SPY
1700000004360465984,441.3249,441.3029,441.3470,46,SPY
1700000004360699505,441.4317,441.4096,441.4537,441,SPY
1700000004361672006,441.2960,441.2740,441.3181,62,SPY
1700000004363382103,441.3721,441.3500,441.3941,147,SPY
1700000004365253377,441.4962,441.4742,441.5183,191,SPY
1700000004366124846,441.4836,441.4615,441.5056,229,SPY
1700000004367191889,441.4035,441.3814,441.4256,191,SPY
1700000004368663862,441.4418,441.4198,441.4639,349,SPY
1700000004370440310,441.5787,441.5566,441.6007,171,SPY
1700000004371581118,441.6943,441.6722,441.7164,91,SPY
1700000004372693074,441.7860,441.7639,441.8081,424,SPY
1700000004374117832,441.7629,441.7408,441.7850,393,SPY
1700000004375227635,441.7067,441.6846,441.7288,474,SPY
1700000004377221271,441.6730,441.6509,441.6951,383,SPY
1700000004377461730,441.6664,441.6443,441.6885,207,SPY
1700000004377624343,441.6422,441.6201,441.6643,466,SPY
1700000004379110923,441.6457,441.6236,441.6678,47,SPY
1700000004380210814,441.5764,441.5543,441.5984,302,SPY
1700000004381245969,441.4781,441.4561,441.5002,359,SPY
1700000004382390404,441.5717,441.5496,441.5937,66,SPY
1700000004383631923,441.7000,441.6779,441.7221,81,SPY
1700000004385514624,441.5326,441.5105,441.5547,25,SPY
1700000004386293779,441.5286,441.5065,441.5507,189,SPY
1700000004386629483,441.5401,441.5180,441.5622,414,SPY
1700000004386823518,441.6205,441.5984,441.6426,22,SPY
1700000004387127742,441.5937,441.5716,441.6158,40,SPY
1700000004387743703,441.6453,441.6232,441.6674,326,SPY
1700000004388236130,441.9133,441.8912,441.9354,194,SPY
1700000004389243137,441.8751,441.8530,441.8972,449,SPY
1700000004389701510,441.8403,441.8182,441.8624,149,SPY
1700000004390997149,441.7254,441.7033,441.7474,84,SPY
1700000004391190826,441.6848,441.6627,441.7069,152,SPY
1700000004391615895,441.7338,441.7118,441.7559,243,SPY
1700000004392105100,441.6863,441.6642,441.7084,107,SPY
1700000004392313880,441.6153,441.5932,441.6374,236,SPY
1700000004392623223,441.6271,441.6050,441.6492,35,SPY
1700000004394296332,441.5864,441.5643,441.6085,336,SPY
1700000004395175041,441.6395,441.6174,441.6615,54,SPY
1700000004397150416,441.6437,441.6216,441.6657,197,SPY
1700000004397666007,441.6815,441.6594,441.7036,45,SPY
1700000004397952069,441.7747,441.7527,441.7968,68,SPY
1700000004398927811,441.7209,441.6988,441.7430,293,SPY
1700000004399607948,441.6292,441.6071,441.6512,316,SPY
1700000004399930540,441.4328,441.4108,441.4549,408,SPY
1700000004400371811,441.4800,441.4579,441.5021,440,SPY
1700000004402104976,441.3449,441.3228,441.3669,229,SPY
1700000004403681243,441.3331,441.3111,441.3552,222,SPY
1700000004404534563,441.4172,441.3951,441.4393,213,SPY
1700000004405827014,441.2560,441.2339,441.2780,172,SPY
1700000004406681455,441.2466,441.2245,441.2686,215,SPY
1700000004408048444,441.1832,441.1612,441.2053,153,SPY
1700000004409947667,441.2129,441.1908,441.2349,448,SPY
1700000004410973640,441.2351,441.2131,441.2572,117,SPY
1700000004411520353,441.1717,441.1497,441.1938,480,SPY
1700000004412378185,441.0801,441.0580,441.1021,232,SPY
1700000004413833208,441.1156,441.0935,441.1376,222,SPY
1700000004414329126,440.9947,440.9726,441.0167,123,SPY
1700000004415984877,441.1674,441.1453,441.1894,402,SPY
1700000004417911797,441.2107,441.1887,441.2328,450,SPY
1700000004418920111,441.1947,441.1726,441.2167,432,SPY
1700000004419178991,441.1870,441.1649,441.2091,276,SPY
1700000004420197294,440.9960,440.9740,441.0181,500,SPY
1700000004420524600,441.0465,441.0244,441.0685,154,SPY
1700000004421639359,441.0443,441.0222,441.0664,223,SPY
1700000004422711263,441.0698,441.0477,441.0919,399,SPY
1700000004424264600,441.0396,441.0176,441.0617,200,SPY
1700000004424759283,441.1354,441.1133,441.1574,98,SPY
1700000004425153791,441.1304,441.1084,441.1525,496,SPY
1700000004425793381,441.1211,441.0990,441.1431,273,SPY
1700000004426096263,441.1129,441.0909,441.1350,187,SPY
1700000004427651853,441.2068,441.1847,441.2288,93,SPY
1700000004429616018,441.3016,441.2795,441.3236,440,SPY
1700000004429912571,441.4894,441.4673,441.5115,362,SPY
1700000004430713749,441.3347,441.3126,441.3568,411,SPY
1700000004431994227,441.4081,441.3860,441.4301,428,SPY
1700000004432815992,441.3194,441.2973,441.3414,490,SPY
1700000004433311267,441.5062,441.4841,441.5283,225,SPY
1700000004433475723,441.5978,441.5757,441.6199,402,SPY
1700000004433764861,441.5083,441.4862,441.5304,363,SPY
1700000004434569596,441.5301,441.5081,441.5522,360,SPY
1700000004435282980,441.3877,441.3656,441.4098,390,SPY
1700000004436394503,441.5304,441.5083,441.5524,51,SPY
1700000004437341629,441.5757,441.5536,441.5977,312,SPY
1700000004438124312,441.5460,441.5240,441.5681,262,SPY
1700000004439835073,441.6078,441.5858,441.6299,195,SPY
1700000004440741742,441.7032,441.6812,441.7253,379,SPY
1700000004442062498,441.5674,441.5453,441.5895,164,SPY
1700000004442858029,441.4637,441.4416,441.4857,405,SPY
1700000004443152022,441.3730,441.3509,441.3951,452,SPY
1700000004444882700,441.3930,441.3709,441.4150,346,SPY
1700000004445114863,441.4149,441.3928,441.4369,261,SPY
1700000004446100742,441.5531,441.5310,441.5751,296,SPY
1700000004447416137,441.4881,441.4660,441.5102,290,SPY
1700000004447683363,441.4768,441.4547,441.4989,263,SPY
1700000004448142014,441.6103,441.5882,441.6324,363,SPY
1700000004448874777,441.5480,441.5260,441.5701,115,SPY
1700000004449466437,441.5820,441.5599,441.6040,81,SPY
1700000004451203385,441.5115,441.4894,441.5336,453,SPY
1700000004452975165,441.5984,441.5763,441.6205,220,SPY
1700000004454112852,441.6277,441.6056,441.6498,445,SPY
1700000004455796468,441.5815,441.5594,441.6036,139,SPY
1700000004456691303,441.5636,441.5416,441.5857,44,SPY
1700000004457091686,441.4637,441.4416,441.4858,251,SPY
1700000004458907525,441.5104,441.4883,441.5324,433,SPY
1700000004460548469,441.5363,441.5142,441.5583,10,SPY
1700000004461676052,441.5409,441.5189,441.5630,389,SPY
1700000004463144652,441.5722,441.5501,441.5943,254,SPY
1700000004463321615,441.5342,441.5121,441.5562,127,SPY
1700000004465242585,441.5864,441.5644,441.6085,291,SPY
1700000004465380804,441.5374,441.5153,441.5595,116,SPY
1700000004467257205,441.5405,441.5184,441.5626,218,SPY
1700000004468426685,441.4099,441.3878,441.4319,195,SPY
1700000004469978712,441.5669,441.5448,441.5890,346,SPY
1700000004470781268,441.6674,441.6453,441.6895,288,SPY
1700000004471560524,441.6425,441.6204,441.6645,487,SPY
1700000004473144559,441.4820,441.4600,441.5041,304,SPY
1700000004475109298,441.4883,441.4662,441.5104,281,SPY
1700000004476919045,441.4636,441.4415,441.4856,24,SPY
1700000004478273272,441.5286,441.5065,441.5507,187,SPY
1700000004479316373,441.5322,441.5101,441.5543,85,SPY
1700000004481117046,441.5279,441.5058,441.5500,468,SPY
1700000004481720957,441.5771,441.5550,441.5992,442,SPY
1700000004482398195,441.7204,441.6983,441.7425,124,SPY
1700000004484244446,441.5896,441.5675,441.6117,4,SPY
1700000004484832458,441.6150,441.5929,441.6371,93,SPY
1700000004485798641,441.7110,441.6890,441.7331,339,SPY
1700000004486633156,441.6721,441.6501,441.6942,61,SPY
1700000004487177360,441.7129,441.6908,441.7350,169,SPY
1700000004487807356,441.6914,441.6693,441.7135,414,SPY
1700000004489314620,441.5807,441.5586,441.6028,53,SPY
1700000004491300632,441.6126,441.5905,441.6346,42,SPY
1700000004493235688,441.6583,441.6362,441.6804,365,SPY
1700000004493828657,441.4036,441.3816,441.4257,136,SPY
1700000004495735568,441.5662,441.5441,441.5883,133,SPY
1700000004497664311,441.5679,441.5458,441.5899,99,SPY
1700000004498652036,441.6762,441.6541,441.6983,362,SPY
1700000004499890710,441.6596,441.6375,441.6817,205,SPY
1700000004501709559,441.5889,441.5669,441.6110,189,SPY
1700000004503694023,441.7212,441.6991,441.7432,234,SPY
1700000004505255279,441.8250,441.8029,441.8471,279,SPY
1700000004505772666,441.9049,441.8828,441.9270,43,SPY
1700000004506197370,441.8996,441.8776,441.9217,335,SPY
1700000004507085526,441.7916,441.7695,441.8137,226,SPY
1700000004508389031,441.8699,441.8478,441.8920,318,SPY
1700000004510084697,441.9938,441.9717,442.0159,301,SPY
1700000004510313956,442.0013,441.9792,442.0234,241,SPY
1700000004511442085,442.1275,442.1054,442.1496,94,SPY
1700000004512790040,442.1197,442.0976,442.1418,410,SPY
1700000004513575338,442.0620,442.0399,442.0841,422,SPY
1700000004515062839,442.0129,441.9908,442.0350,339,SPY
1700000004516741341,442.1213,442.0992,442.1435,122,SPY
1700000004517873613,442.0693,442.0471,442.0914,292,SPY
1700000004519739380,442.1406,442.1185,442.1627,273,SPY
1700000004521601621,442.0990,442.0769,442.1211,144,SPY
1700000004522741307,442.1173,442.0952,442.1394,21,SPY
1700000004523670168,442.1410,442.1189,442.1631,162,SPY
1700000004525413423,442.0218,441.9997,442.0439,304,SPY
1700000004525632414,442.2431,442.2210,442.2652,209,SPY
1700000004527402674,442.2300,442.2079,442.2521,402,SPY
1700000004528756297,442.3482,442.3261,442.3704,124,SPY
1700000004530419966,442.3062,442.2841,442.3283,295,SPY
1700000004531263149,442.3606,442.3385,442.3827,39,SPY
1700000004532536650,442.3128,442.2907,442.3349,251,SPY
1700000004534079743,442.2488,442.2266,442.2709,334,SPY
1700000004535496729,442.0717,442.0496,442.0938,412,SPY
1700000004536149580,442.0861,442.0640,442.1082,149,SPY
1700000004536372346,441.9543,441.9322,441.9764,218,SPY
1700000004537782348,442.0086,441.9865,442.0307,342,SPY
1700000004537985135,442.0728,442.0507,442.0949,333,SPY
1700000004538368054,442.1936,442.1715,442.2157,222,SPY
1700000004538585549,442.2766,442.2545,442.2988,238,SPY
1700000004538781131,442.3775,442.3554,442.3996,130,SPY
1700000004540701909,442.3064,442.2843,442.3285,463,SPY
1700000004542022198,442.2267,442.2045,442.2488,88,SPY
1700000004542814514,442.2961,442.2740,442.3182,98,SPY
1700000004544398384,442.3417,442.3196,442.3638,258,SPY
1700000004544719805,442.2896,442.2675,442.3117,171,SPY
1700000004545936700,442.1981,442.1760,442.2202,40,SPY
1700000004546226772,442.2194,442.1973,442.2415,213,SPY
1700000004546887401,442.3529,442.3308,442.3751,75,SPY
1700000004547516986,442.3566,442.3345,442.3787,130,SPY
1700000004548332421,442.2867,442.2646,442.3088,201,SPY
1700000004549742817,442.4131,442.3910,442.4353,432,SPY
1700000004550451791,442.4772,442.4551,442.4993,70,SPY
1700000004550655448,442.3409,442.3188,442.3630,111,SPY
1700000004551840778,442.2207,442.1986,442.2428,460,SPY
1700000004552433075,442.2287,442.2066,442.2508,383,SPY
1700000004553181174,442.1715,442.1493,442.1936,156,SPY
1700000004554207312,442.1673,442.1452,442.1894,428,SPY
1700000004554802053,442.0164,441.9943,442.0385,388,SPY
1700000004555393978,441.8723,441.8502,441.8944,374,SPY
1700000004556198006,441.8701,441.8480,441.8922,45,SPY
1700000004557977664,441.8950,441.8729,441.9171,410,SPY
1700000004559128255,441.8335,441.8114,441.8556,100,SPY
1700000004561124904,441.8454,441.8233,441.8675,409,SPY
1700000004562953592,441.6768,441.6547,441.6989,91,SPY
1700000004563489040,441.6753,441.6532,441.6974,219,SPY
1700000004564865848,441.7163,441.6942,441.7384,263,SPY
1700000004565923114,441.7320,441.7099,441.7541,22,SPY
1700000004567046174,441.8347,441.8126,441.8568,397,SPY
1700000004568386514,441.7240,441.7019,441.7461,332,SPY
1700000004569743912,441.7840,441.7619,441.8060,199,SPY
1700000004571002347,441.7782,441.7561,441.8003,401,SPY
1700000004572381906,441.6509,441.6288,441.6730,476,SPY
1700000004573163416,441.7089,441.6869,441.7310,19,SPY
1700000004574260866,441.6226,441.6005,441.6447,429,SPY
1700000004575529679,441.6906,441.6686,441.7127,81,SPY
1700000004576075155,441.6904,441.6683,441.7125,469,SPY
1700000004577131154,441.5951,441.5730,441.6172,276,SPY
1700000004577302849,441.5616,441.5395,441.5837,68,SPY
1700000004578902945,441.4847,441.4627,441.5068,40,SPY
1700000004580134413,441.4521,441.4300,441.4741,297,SPY
1700000004580722532,441.4639,441.4418,441.4860,79,SPY
1700000004582237350,441.2714,441.2493,441.2934,477,SPY
1700000004582954145,441.1221,441.1000,441.1442,161,SPY
1700000004584189470,441.1940,441.1720,441.2161,217,SPY
1700000004584325200,441.1402,441.1181,441.1622,363,SPY
1700000004585199925,441.1118,441.0897,441.1339,452,SPY
1700000004585395928,441.1021,441.0800,441.1241,113,SPY
1700000004585665773,441.0921,441.0700,441.1141,265,SPY
1700000004585896911,441.1303,441.1082,441.1523,359,SPY
1700000004587516390,441.0313,441.0093,441.0534,461,SPY
1700000004588664718,441.0750,441.0529,441.0970,29,SPY
1700000004589753881,440.9576,440.9355,440.9796,266,SPY
1700000004591000372,440.8740,440.8520,440.8960,388,SPY
1700000004591634419,440.9327,440.9107,440.9548,73,SPY
1700000004592492105,440.9010,440.8789,440.9230,355,SPY
1700000004593020078,440.8005,440.7784,440.8225,419,SPY
1700000004593295782,440.6804,440.6584,440.7024,297,SPY
1700000004594507966,440.4686,440.4465,440.4906,391,SPY
1700000004595937538,440.5429,440.5208,440.5649,297,SPY
1700000004597316349,440.5417,440.5197,440.5637,293,SPY
1700000004599170844,440.6721,440.6501,440.6942,48,SPY
1700000004600495395,440.4874,440.4654,440.5095,376,SPY
1700000004601987942,440.5719,440.5498,440.5939,281,SPY
1700000004602509890,440.5946,440.5726,440.6167,258,SPY
